curve_type,sample_id,x,density
posterior_predictive,pp_032,69.15184467504784,0.029282014643652116
posterior_predictive,pp_032,69.4268978003035,0.03194245164568194
posterior_predictive,pp_032,69.70195092555917,0.03472879178630437
posterior_predictive,pp_032,69.97700405081483,0.037628723943784324
posterior_predictive,pp_032,70.25205717607051,0.04062775110081673
posterior_predictive,pp_032,70.52711030132616,0.0437091664727854
posterior_predictive,pp_032,70.80216342658184,0.04685397509901856
posterior_predictive,pp_032,71.0772165518375,0.05004076228982295
posterior_predictive,pp_032,71.35226967709318,0.05324553152230162
posterior_predictive,pp_032,71.62732280234883,0.05644155626562659
posterior_predictive,pp_032,71.90237592760451,0.059599306437973676
posterior_predictive,pp_032,72.17742905286016,0.06268651479187883
posterior_predictive,pp_032,72.45248217811584,0.06566843818068564
posterior_predictive,pp_032,72.7275353033715,0.06850834432374031
posterior_predictive,pp_032,73.00258842862718,0.07116822177275343
posterior_predictive,pp_032,73.27764155388283,0.07360967768843889
posterior_predictive,pp_032,73.55269467913851,0.0757949634152361
posterior_predictive,pp_032,73.82774780439416,0.07768805754580033
posterior_predictive,pp_032,74.10280092964985,0.07925574109121528
posterior_predictive,pp_032,74.3778540549055,0.08046861509726724
posterior_predictive,pp_032,74.65290718016118,0.08130202953707102
posterior_predictive,pp_032,74.92796030541683,0.0817369051129941
posterior_predictive,pp_032,75.20301343067251,0.08176043133396123
posterior_predictive,pp_032,75.47806655592817,0.081366614977009
posterior_predictive,pp_032,75.75311968118385,0.08055663860134613
posterior_predictive,pp_032,76.0281728064395,0.0793389786050463
posterior_predictive,pp_032,76.30322593169518,0.07772923573424383
posterior_predictive,pp_032,76.57827905695083,0.07574965317473288
posterior_predictive,pp_032,76.8533321822065,0.07342833671365663
posterior_predictive,pp_032,77.12838530746217,0.07079823912783748
posterior_predictive,pp_032,77.40343843271783,0.0678960133447202
posterior_predictive,pp_032,77.6784915579735,0.06476086204870853
posterior_predictive,pp_032,77.95354468322917,0.06143350575389114
posterior_predictive,pp_032,78.22859780848484,0.057955355533096005
posterior_predictive,pp_032,78.5036509337405,0.05436791841460996
posterior_predictive,pp_032,78.77870405899617,0.05071239811605438
posterior_predictive,pp_032,79.05375718425184,0.04702939948116722
posterior_predictive,pp_032,79.3288103095075,0.0433586175094091
posterior_predictive,pp_032,79.60386343476317,0.039738399794870226
posterior_predictive,pp_032,79.87891656001884,0.036205113207141516
posterior_predictive,pp_032,80.1539696852745,0.03279231082750238
posterior_predictive,pp_032,80.42902281053017,0.029529766064474407
posterior_predictive,pp_032,80.70407593578584,0.026442498514987464
posterior_predictive,pp_032,80.9791290610415,0.023549945222085665
posterior_predictive,pp_032,81.25418218629717,0.020865423975063125
posterior_predictive,pp_032,81.52923531155284,0.018395994137640762
posterior_predictive,pp_032,81.8042884368085,0.016142755591985945
posterior_predictive,pp_032,82.07934156206417,0.014101553437654995
posterior_predictive,pp_032,82.35439468731984,0.012263991672629879
posterior_predictive,pp_032,82.6294478125755,0.010618616491171542
posterior_predictive,pp_032,82.90450093783117,0.009152116126547157
posterior_predictive,pp_032,83.17955406308684,0.007850399212233166
posterior_predictive,pp_032,83.45460718834251,0.006699451051306753
posterior_predictive,pp_032,83.72966031359817,0.0056859166959642585
posterior_predictive,pp_032,84.00471343885384,0.004797410107321948
posterior_predictive,pp_032,84.27976656410951,0.0040225903421547025
posterior_predictive,pp_032,84.55481968936517,0.003351072622263591
posterior_predictive,pp_032,84.82987281462084,0.002773252323797373
posterior_predictive,pp_032,85.10492593987651,0.002280115129225676
posterior_predictive,pp_032,85.37997906513218,0.0018630911471866516
posterior_predictive,pp_032,85.65503219038784,0.0015139902047835814
posterior_predictive,pp_032,85.93008531564351,0.0012250350145152277
posterior_predictive,pp_032,86.20513844089918,0.0009889925242318376
posterior_predictive,pp_032,86.48019156615484,0.0007993936486724232
posterior_predictive,pp_032,86.75524469141051,0.0006508279557714108
posterior_predictive,pp_032,87.03029781666618,0.0005393011866865212
posterior_predictive,pp_032,87.30535094192184,0.0004626468870445982
posterior_predictive,pp_032,87.58040406717751,0.0004209854075399166
posterior_predictive,pp_032,87.85545719243318,0.00041722059538020764
posterior_predictive,pp_032,88.13051031768885,0.0004575538708345792
posterior_predictive,pp_032,88.40556344294451,0.0005519757390444002
posterior_predictive,pp_032,88.68061656820018,0.0007146669322072554
posterior_predictive,pp_032,88.95566969345585,0.0009642088029336175
posterior_predictive,pp_032,89.23072281871151,0.001323471725570967
posterior_predictive,pp_032,89.50577594396718,0.0018190301936988277
posterior_predictive,pp_032,89.78082906922285,0.0024799547164959497
posterior_predictive,pp_032,90.05588219447851,0.003335863845460826
posterior_predictive,pp_032,90.33093531973418,0.004414191906479552
posterior_predictive,pp_032,90.60598844498985,0.005736740168686255
posterior_predictive,pp_032,90.88104157024551,0.007315723042202758
posterior_predictive,pp_032,91.15609469550118,0.009149677707150472
posterior_predictive,pp_032,91.43114782075685,0.011219746943463341
posterior_predictive,pp_032,91.70620094601252,0.013486936684656546
posterior_predictive,pp_032,91.98125407126818,0.015890958705361086
posterior_predictive,pp_032,92.25630719652385,0.018351171004299924
posterior_predictive,pp_032,92.53136032177952,0.02076991768212159
posterior_predictive,pp_032,92.80641344703518,0.02303826365506624
posterior_predictive,pp_032,93.08146657229085,0.02504375887928213
posterior_predictive,pp_032,93.35651969754652,0.02667951240700418
posterior_predictive,pp_032,93.63157282280218,0.027853577062952245
posterior_predictive,pp_032,93.90662594805785,0.028497502553418368
posterior_predictive,pp_032,94.18167907331352,0.028572948391305256
posterior_predictive,pp_032,94.45673219856918,0.028075465206741763
posterior_predictive,pp_032,94.73178532382485,0.027034923933255683
posterior_predictive,pp_032,95.00683844908052,0.02551253488349477
posterior_predictive,pp_032,95.28189157433619,0.023594871131406653
posterior_predictive,pp_032,95.55694469959185,0.021385709157861126
posterior_predictive,pp_032,95.83199782484752,0.018996756687254295
posterior_predictive,pp_032,96.10705095010319,0.01653841532543225
posterior_predictive,pp_032,96.38210407535885,0.01411162275890142
posterior_predictive,pp_032,96.65715720061452,0.011801568899202922
posterior_predictive,pp_032,96.93221032587019,0.009673739932238168
posterior_predictive,pp_032,97.20726345112585,0.007772381396856422
posterior_predictive,pp_032,97.48231657638152,0.00612114903967114
posterior_predictive,pp_033,15.241432124937134,2.3164159938378085e-15
posterior_predictive,pp_033,15.516485250192801,6.819644965854183e-15
posterior_predictive,pp_033,15.791538375448468,1.9584989857275402e-14
posterior_predictive,pp_033,16.066591500704135,5.486647542774115e-14
posterior_predictive,pp_033,16.341644625959802,1.499405783697658e-13
posterior_predictive,pp_033,16.61669775121547,3.9972983944562686e-13
posterior_predictive,pp_033,16.891750876471136,1.0395771282737279e-12
posterior_predictive,pp_033,17.166804001726803,2.6375323958684155e-12
posterior_predictive,pp_033,17.44185712698247,6.528279816619458e-12
posterior_predictive,pp_033,17.716910252238137,1.576410590920006e-11
posterior_predictive,pp_033,17.991963377493803,3.713814443399e-11
posterior_predictive,pp_033,18.26701650274947,8.536168133513136e-11
posterior_predictive,pp_033,18.542069628005137,1.9143014251917135e-10
posterior_predictive,pp_033,18.817122753260804,4.1886701119479026e-10
posterior_predictive,pp_033,19.09217587851647,8.942843266109176e-10
posterior_predictive,pp_033,19.367229003772138,1.863053236104257e-09
posterior_predictive,pp_033,19.642282129027805,3.787417604438396e-09
posterior_predictive,pp_033,19.917335254283472,7.513619463204048e-09
posterior_predictive,pp_033,20.19238837953914,1.4546714752453588e-08
posterior_predictive,pp_033,20.467441504794806,2.748616014482864e-08
posterior_predictive,pp_033,20.742494630050473,5.0690036079945574e-08
posterior_predictive,pp_033,21.017547755306136,9.12470752651731e-08
posterior_predictive,pp_033,21.292600880561803,1.6033721322794037e-07
posterior_predictive,pp_033,21.56765400581747,2.7504451154663e-07
posterior_predictive,pp_033,21.842707131073137,4.606409415378845e-07
posterior_predictive,pp_033,22.117760256328804,7.532763948944264e-07
posterior_predictive,pp_033,22.39281338158447,1.2028846387104425e-06
posterior_predictive,pp_033,22.667866506840138,1.8759511857947733e-06
posterior_predictive,pp_033,22.942919632095805,2.857605488704873e-06
posterior_predictive,pp_033,23.217972757351472,4.25233140828092e-06
posterior_predictive,pp_033,23.49302588260714,6.182486845002988e-06
posterior_predictive,pp_033,23.768079007862806,8.783844225036189e-06
posterior_predictive,pp_033,24.043132133118473,1.2197561205779009e-05
posterior_predictive,pp_033,24.31818525837414,1.6558394662871885e-05
posterior_predictive,pp_033,24.593238383629807,2.1979567332330275e-05
posterior_predictive,pp_033,24.868291508885473,2.8535416870991442e-05
posterior_predictive,pp_033,25.14334463414114,3.6243678296669475e-05
posterior_predictive,pp_033,25.418397759396807,4.5049812596243964e-05
posterior_predictive,pp_033,25.693450884652474,5.481603437355557e-05
posterior_predictive,pp_033,25.96850400990814,6.531748981600462e-05
posterior_predictive,pp_033,26.243557135163808,7.624735741350459e-05
posterior_predictive,pp_033,26.51861026041947,8.723156095847556e-05
posterior_predictive,pp_033,26.79366338567514,9.785247458853129e-05
posterior_predictive,pp_033,27.068716510930805,0.00010767970703362981
posterior_predictive,pp_033,27.343769636186472,0.00011630502619774431
posterior_predictive,pp_033,27.61882276144214,0.00012337791302932257
posterior_predictive,pp_033,27.893875886697806,0.00012863818972014065
posterior_predictive,pp_033,28.168929011953473,0.0001319425979082726
posterior_predictive,pp_033,28.44398213720914,0.00013328295319511282
posterior_predictive,pp_033,28.719035262464807,0.00013279437843788407
posterior_predictive,pp_033,28.994088387720474,0.00013075295754073627
posterior_predictive,pp_033,29.26914151297614,0.00012756287835798724
posterior_predictive,pp_033,29.544194638231808,0.00012373377408544982
posterior_predictive,pp_033,29.819247763487475,0.00011984962196244855
posterior_predictive,pp_033,30.094300888743142,0.00011653130986393238
posterior_predictive,pp_033,30.36935401399881,0.00011439584895629982
posterior_predictive,pp_033,30.644407139254476,0.00011401607327727204
posterior_predictive,pp_033,30.919460264510143,0.00011588526817377944
posterior_predictive,pp_033,31.19451338976581,0.00012039117778086629
posterior_predictive,pp_033,31.469566515021477,0.0001278029642398677
posterior_predictive,pp_033,31.744619640277143,0.00013827280549893995
posterior_predictive,pp_033,32.01967276553281,0.00015185107926588034
posterior_predictive,pp_033,32.29472589078848,0.00016851096059945677
posterior_predictive,pp_033,32.569779016044144,0.00018817549475658513
posterior_predictive,pp_033,32.84483214129981,0.0002107386389887953
posterior_predictive,pp_033,33.11988526655548,0.0002360721235940422
posterior_predictive,pp_033,33.394938391811145,0.000264012628345923
posterior_predictive,pp_033,33.66999151706681,0.00029432851410142425
posterior_predictive,pp_033,33.94504464232248,0.00032667136937194254
posterior_predictive,pp_033,34.220097767578146,0.000360523570026687
posterior_predictive,pp_033,34.49515089283381,0.0003951572829985892
posterior_predictive,pp_033,34.77020401808948,0.00042962138485242644
posterior_predictive,pp_033,35.04525714334515,0.00046276970702971627
posterior_predictive,pp_033,35.320310268600814,0.000493336896193467
posterior_predictive,pp_033,35.59536339385648,0.0005200581208325283
posterior_predictive,pp_033,35.87041651911215,0.0005418179581194088
posterior_predictive,pp_033,36.145469644367815,0.0005578046884801499
posterior_predictive,pp_033,36.42052276962348,0.000567641436087135
posterior_predictive,pp_033,36.69557589487915,0.0005714668479379093
posterior_predictive,pp_033,36.970629020134815,0.0005699456711095432
posterior_predictive,pp_033,37.24568214539048,0.0005642024359301971
posterior_predictive,pp_033,37.52073527064614,0.0005556868245564337
posterior_predictive,pp_033,37.79578839590181,0.0005459936939288618
posterior_predictive,pp_033,38.070841521157476,0.0005366706284803103
posterior_predictive,pp_033,38.34589464641314,0.0005290487367812923
posterior_predictive,pp_033,38.62094777166881,0.0005241272316726276
posterior_predictive,pp_033,38.89600089692448,0.0005225301637437932
posterior_predictive,pp_033,39.171054022180144,0.0005245373162443029
posterior_predictive,pp_033,39.44610714743581,0.0005301746434914399
posterior_predictive,pp_033,39.72116027269148,0.0005393368147531476
posterior_predictive,pp_033,39.996213397947145,0.00055190857056913
posterior_predictive,pp_033,40.27126652320281,0.0005678541135991944
posterior_predictive,pp_033,40.54631964845848,0.0005872538949402055
posterior_predictive,pp_033,40.821372773714145,0.0006102831917315695
posterior_predictive,pp_033,41.09642589896981,0.0006371428017205343
posterior_predictive,pp_033,41.37147902422548,0.0006679647962313999
posterior_predictive,pp_033,41.646532149481146,0.0007027222940479881
posterior_predictive,pp_033,41.92158527473681,0.0007411701850400901
posterior_predictive,pp_033,42.19663839999248,0.0007828343975177153
posterior_predictive,pp_033,42.47169152524815,0.0008270534098063796
posterior_predictive,pp_033,42.746744650503814,0.0008730612005506671
posterior_predictive,pp_033,43.02179777575948,0.0009200897388408392
posterior_predictive,pp_033,43.29685090101515,0.0009674643990115633
posterior_predictive,pp_033,43.571904026270815,0.001014668429540954
posterior_predictive,pp_033,43.84695715152648,0.001061361753926939
posterior_predictive,pp_033,44.12201027678215,0.0011073521111773885
posterior_predictive,pp_033,44.397063402037816,0.0011525291557785942
posterior_predictive,pp_033,44.67211652729348,0.001196781180034815
posterior_predictive,pp_033,44.94716965254915,0.0012399173958070387
posterior_predictive,pp_033,45.22222277780482,0.0012816158445896658
posterior_predictive,pp_033,45.49727590306048,0.0013214094235359005
posterior_predictive,pp_033,45.77232902831615,0.0013587128610724353
posterior_predictive,pp_033,46.04738215357182,0.001392884663380592
posterior_predictive,pp_033,46.322435278827484,0.0014233123143942128
posterior_predictive,pp_033,46.59748840408315,0.0014495072466243525
posterior_predictive,pp_033,46.87254152933882,0.0014711977339833182
posterior_predictive,pp_033,47.147594654594485,0.0014884112288180026
posterior_predictive,pp_033,47.42264777985015,0.0015015407681733025
posterior_predictive,pp_033,47.69770090510582,0.001511391378600492
posterior_predictive,pp_033,47.972754030361486,0.0015192014563175892
posterior_predictive,pp_033,48.24780715561715,0.0015266316768692174
posterior_predictive,pp_033,48.52286028087282,0.001535711830376421
posterior_predictive,pp_033,48.79791340612849,0.0015487361164033787
posterior_predictive,pp_033,49.072966531384154,0.0015681014145760245
posterior_predictive,pp_033,49.34801965663982,0.0015960912872304918
posterior_predictive,pp_033,49.62307278189549,0.0016346199333364723
posterior_predictive,pp_033,49.898125907151154,0.0016849626379105832
posterior_predictive,pp_033,50.17317903240682,0.0017475092989509872
posterior_predictive,pp_033,50.44823215766249,0.001821582240914548
posterior_predictive,pp_033,50.723285282918155,0.001905356520122954
posterior_predictive,pp_033,50.99833840817382,0.001995909685493597
posterior_predictive,pp_033,51.27339153342949,0.00208940981842012
posterior_predictive,pp_033,51.548444658685156,0.0021814287753423576
posterior_predictive,pp_033,51.82349778394082,0.0022673461911669433
posterior_predictive,pp_033,52.09855090919649,0.0023427934391448114
posterior_predictive,pp_033,52.37360403445216,0.0024040789317209274
posterior_predictive,pp_033,52.648657159707824,0.002448538613265826
posterior_predictive,pp_033,52.92371028496349,0.0024747676880132563
posterior_predictive,pp_033,53.19876341021916,0.0024827088542249214
posterior_predictive,pp_033,53.473816535474825,0.002473594454815166
posterior_predictive,pp_033,53.74886966073049,0.0024497605253546223
posterior_predictive,pp_033,54.02392278598616,0.002414366018500007
posterior_predictive,pp_033,54.298975911241826,0.0023710584350398016
posterior_predictive,pp_033,54.57402903649749,0.002323627581985077
posterior_predictive,pp_033,54.84908216175316,0.0022756837904037647
posterior_predictive,pp_033,55.124135287008826,0.0022303882056425523
posterior_predictive,pp_033,55.39918841226449,0.002190253289228099
posterior_predictive,pp_033,55.67424153752016,0.002157023260779498
posterior_predictive,pp_033,55.94929466277583,0.0021316375111121327
posterior_predictive,pp_033,56.224347788031494,0.0021142746220147194
posterior_predictive,pp_033,56.49940091328716,0.0021044695743855694
posterior_predictive,pp_033,56.77445403854283,0.00210129120213326
posterior_predictive,pp_033,57.049507163798495,0.002103560865515963
posterior_predictive,pp_033,57.32456028905416,0.0021100875289525815
posterior_predictive,pp_033,57.59961341430983,0.0021198905073446755
posterior_predictive,pp_033,57.874666539565496,0.0021323808016153476
posterior_predictive,pp_033,58.14971966482116,0.0021474763213307495
posterior_predictive,pp_033,58.42477279007683,0.0021656354151388313
posterior_predictive,pp_033,58.6998259153325,0.002187805726470454
posterior_predictive,pp_033,58.97487904058816,0.002215299158530209
posterior_predictive,pp_033,59.24993216584383,0.0022496159490150505
posterior_predictive,pp_033,59.52498529109949,0.002292249132806369
posterior_predictive,pp_033,59.80003841635516,0.002344503574137032
posterior_predictive,pp_033,60.075091541610824,0.0024073610889323816
posterior_predictive,pp_033,60.35014466686649,0.0024814159061402417
posterior_predictive,pp_033,60.62519779212216,0.0025668945043855274
posterior_predictive,pp_033,60.900250917377825,0.002663762536381653
posterior_predictive,pp_033,61.17530404263349,0.002771910633015167
posterior_predictive,pp_033,61.45035716788916,0.0028914013396258535
posterior_predictive,pp_033,61.725410293144826,0.0030227517924734503
posterior_predictive,pp_033,62.00046341840049,0.00316722132286188
posterior_predictive,pp_033,62.27551654365616,0.0033270704254269464
posterior_predictive,pp_033,62.55056966891183,0.0035057581318514966
posterior_predictive,pp_033,62.825622794167494,0.0037080495471877445
posterior_predictive,pp_033,63.10067591942316,0.003940014517683915
posterior_predictive,pp_033,63.37572904467883,0.004208911592313292
posterior_predictive,pp_033,63.650782169934494,0.004522966858897737
posterior_predictive,pp_033,63.92583529519016,0.004891071974755351
posterior_predictive,pp_033,64.20088842044584,0.005322436351808482
posterior_predictive,pp_033,64.47594154570149,0.005826232117526365
posterior_predictive,pp_033,64.75099467095717,0.006411265947295827
posterior_predictive,pp_033,65.02604779621282,0.007085700363198717
posterior_predictive,pp_033,65.3011009214685,0.007856832225425695
posterior_predictive,pp_033,65.57615404672416,0.008730922951749046
posterior_predictive,pp_033,65.85120717197984,0.009713068294192741
posterior_predictive,pp_033,66.12626029723549,0.010807097982748256
posterior_predictive,pp_033,66.40131342249117,0.01201550646861998
posterior_predictive,pp_033,66.67636654774682,0.013339430961256398
posterior_predictive,pp_033,66.9514196730025,0.014778705071572494
posterior_predictive,pp_033,67.22647279825816,0.01633201859333243
posterior_predictive,pp_033,67.50152592351384,0.017997201751622848
posterior_predictive,pp_033,67.77657904876949,0.01977162574758981
posterior_predictive,pp_033,68.05163217402517,0.021652676078783194
posterior_predictive,pp_033,68.32668529928083,0.02363822050531597
posterior_predictive,pp_033,68.6017384245365,0.025726970638343585
posterior_predictive,pp_033,68.87679154979216,0.027918633837528763
posterior_predictive,pp_033,69.15184467504784,0.030213774225596946
posterior_predictive,pp_033,69.4268978003035,0.03261334542361875
posterior_predictive,pp_033,69.70195092555917,0.03511791438677396
posterior_predictive,pp_033,69.97700405081483,0.037726653247544116
posterior_predictive,pp_033,70.25205717607051,0.04043622197221015
posterior_predictive,pp_033,70.52711030132616,0.04323968956828264
posterior_predictive,pp_033,70.80216342658184,0.046125641250190454
posterior_predictive,pp_033,71.0772165518375,0.049077594495085856
posterior_predictive,pp_033,71.35226967709318,0.05207380377215297
posterior_predictive,pp_033,71.62732280234883,0.05508747994130223
posterior_predictive,pp_033,71.90237592760451,0.05808739473693795
posterior_predictive,pp_033,72.17742905286016,0.061038791817630104
posterior_predictive,pp_033,72.45248217811584,0.06390449091299029
posterior_predictive,pp_033,72.7275353033715,0.06664605633748359
posterior_predictive,pp_033,73.00258842862718,0.06922490882424201
posterior_predictive,pp_033,73.27764155388283,0.07160328990486847
posterior_predictive,pp_033,73.55269467913851,0.07374503586297318
posterior_predictive,pp_033,73.82774780439416,0.07561617363443048
posterior_predictive,pp_033,74.10280092964985,0.07718540040135026
posterior_predictive,pp_033,74.3778540549055,0.07842453816084755
posterior_predictive,pp_033,74.65290718016118,0.07930905427480114
posterior_predictive,pp_033,74.92796030541683,0.07981870673188657
posterior_predictive,pp_033,75.20301343067251,0.07993831601284347
posterior_predictive,pp_033,75.47806655592817,0.07965859981054807
posterior_predictive,pp_033,75.75311968118385,0.07897695211619245
posterior_predictive,pp_033,76.0281728064395,0.07789802178673332
posterior_predictive,pp_033,76.30322593169518,0.07643395704700134
posterior_predictive,pp_033,76.57827905695083,0.07460422953752308
posterior_predictive,pp_033,76.8533321822065,0.07243502184186797
posterior_predictive,pp_033,77.12838530746217,0.06995823672562217
posterior_predictive,pp_033,77.40343843271783,0.06721024514533579
posterior_predictive,pp_033,77.6784915579735,0.06423051977847839
posterior_predictive,pp_033,77.95354468322917,0.06106029719929717
posterior_predictive,pp_033,78.22859780848484,0.05774138040068685
posterior_predictive,pp_033,78.5036509337405,0.05431514639241738
posterior_predictive,pp_033,78.77870405899617,0.05082177532071977
posterior_predictive,pp_033,79.05375718425184,0.04729967951791007
posterior_predictive,pp_033,79.3288103095075,0.04378508908340415
posterior_predictive,pp_033,79.60386343476317,0.04031174494270267
posterior_predictive,pp_033,79.87891656001884,0.0369106563709556
posterior_predictive,pp_033,80.1539696852745,0.033609891636138145
posterior_predictive,pp_033,80.42902281053017,0.030434382642435635
posterior_predictive,pp_033,80.70407593578584,0.027405734644574742
posterior_predictive,pp_033,80.9791290610415,0.024542040183416727
posterior_predictive,pp_033,81.25418218629717,0.021857703712230017
posterior_predictive,pp_033,81.52923531155284,0.01936329120126487
posterior_predictive,pp_033,81.8042884368085,0.017065427307060968
posterior_predictive,pp_033,82.07934156206417,0.014966769807931591
posterior_predictive,pp_033,82.35439468731984,0.01306609416594406
posterior_predictive,pp_033,82.6294478125755,0.011358517551575999
posterior_predictive,pp_033,82.90450093783117,0.00983588004407781
posterior_predictive,pp_033,83.17955406308684,0.008487281764956191
posterior_predictive,pp_033,83.45460718834251,0.007299751509359909
posterior_predictive,pp_033,83.72966031359817,0.006258999794989676
posterior_predictive,pp_033,84.00471343885384,0.005350192401085711
posterior_predictive,pp_033,84.27976656410951,0.0045586737157544644
posterior_predictive,pp_033,84.55481968936517,0.003870574698683761
posterior_predictive,pp_033,84.82987281462084,0.0032732573984066886
posterior_predictive,pp_033,85.10492593987651,0.0027555735310011162
posterior_predictive,pp_033,85.37997906513218,0.002307943645667965
posterior_predictive,pp_033,85.65503219038784,0.0019222903723034878
posterior_predictive,pp_033,85.93008531564351,0.0015918794734934981
posterior_predictive,pp_033,86.20513844089918,0.0013111330276999828
posterior_predictive,pp_033,86.48019156615484,0.0010754794119033314
posterior_predictive,pp_033,86.75524469141051,0.0008812961991816186
posterior_predictive,pp_033,87.03029781666618,0.0007259872424271734
posterior_predictive,pp_033,87.30535094192184,0.0006082168750659793
posterior_predictive,pp_033,87.58040406717751,0.0005283043484255091
posterior_predictive,pp_033,87.85545719243318,0.0004887610305744869
posterior_predictive,pp_033,88.13051031768885,0.0004949308920705562
posterior_predictive,pp_033,88.40556344294451,0.0005556701327990624
posterior_predictive,pp_033,88.68061656820018,0.0006839736976081981
posterior_predictive,pp_033,88.95566969345585,0.0008974259661352392
posterior_predictive,pp_033,89.23072281871151,0.0012183241273901343
posterior_predictive,pp_033,89.50577594396718,0.0016733031317393825
posterior_predictive,pp_033,89.78082906922285,0.0022922909665246357
posterior_predictive,pp_033,90.05588219447851,0.0031066536478313255
posterior_predictive,pp_033,90.33093531973418,0.0041464600655098756
posterior_predictive,pp_033,90.60598844498985,0.005436911202937807
posterior_predictive,pp_033,90.88104157024551,0.006994130438649627
posterior_predictive,pp_033,91.15609469550118,0.008820684076221412
posterior_predictive,pp_033,91.43114782075685,0.010901364833955712
posterior_predictive,pp_033,91.70620094601252,0.013199888562262438
posterior_predictive,pp_033,91.98125407126818,0.01565718755049228
posterior_predictive,pp_033,92.25630719652385,0.018191902190672737
posterior_predictive,pp_033,92.53136032177952,0.020703464173019027
posterior_predictive,pp_033,92.80641344703518,0.023077841927372358
posterior_predictive,pp_033,93.08146657229085,0.025195623768751996
posterior_predictive,pp_033,93.35651969754652,0.026941710849083388
posterior_predictive,pp_033,93.63157282280218,0.028215557602769913
posterior_predictive,pp_033,93.90662594805785,0.028940704995968413
posterior_predictive,pp_033,94.18167907331352,0.02907235312917857
posterior_predictive,pp_033,94.45673219856918,0.028601930472166436
posterior_predictive,pp_033,94.73178532382485,0.02755801077332329
posterior_predictive,pp_033,95.00683844908052,0.026003440066963736
posterior_predictive,pp_033,95.28189157433619,0.024029073911897066
posterior_predictive,pp_033,95.55694469959185,0.021744991627010865
posterior_predictive,pp_033,95.83199782484752,0.019270367743233503
posterior_predictive,pp_033,96.10705095010319,0.01672329192417024
posterior_predictive,pp_033,96.38210407535885,0.014211730117112107
posterior_predictive,pp_033,96.65715720061452,0.011826545701185541
posterior_predictive,pp_033,96.93221032587019,0.009637114588767188
posterior_predictive,pp_033,97.20726345112585,0.007689651410603131
posterior_predictive,pp_033,97.48231657638152,0.0060079899882967075
posterior_predictive,pp_034,15.241432124937134,7.316363952492002e-14
posterior_predictive,pp_034,15.516485250192801,2.0101704992017972e-13
posterior_predictive,pp_034,15.791538375448468,5.383011377903821e-13
posterior_predictive,pp_034,16.066591500704135,1.404997045050774e-12
posterior_predictive,pp_034,16.341644625959802,3.5742638279530044e-12
posterior_predictive,pp_034,16.61669775121547,8.862633714712933e-12
posterior_predictive,pp_034,16.891750876471136,2.1419461334194197e-11
posterior_predictive,pp_034,17.166804001726803,5.045789424376703e-11
posterior_predictive,pp_034,17.44185712698247,1.158592375550041e-10
posterior_predictive,pp_034,17.716910252238137,2.593106142835333e-10
posterior_predictive,pp_034,17.991963377493803,5.657261587337418e-10
posterior_predictive,pp_034,18.26701650274947,1.203090052894873e-09
posterior_predictive,pp_034,18.542069628005137,2.4940606358534705e-09
posterior_predictive,pp_034,18.817122753260804,5.0401761283896044e-09
posterior_predictive,pp_034,19.09217587851647,9.929539371822444e-09
posterior_predictive,pp_034,19.367229003772138,1.907103832237167e-08
posterior_predictive,pp_034,19.642282129027805,3.5710936430131676e-08
posterior_predictive,pp_034,19.917335254283472,6.51977562209233e-08
posterior_predictive,pp_034,20.19238837953914,1.1606329037425644e-07
posterior_predictive,pp_034,20.467441504794806,2.0147360684225303e-07
posterior_predictive,pp_034,20.742494630050473,3.410650222122755e-07
posterior_predictive,pp_034,21.017547755306136,5.631079244516312e-07
posterior_predictive,pp_034,21.292600880561803,9.068320097195216e-07
posterior_predictive,pp_034,21.56765400581747,1.4246046321089604e-06
posterior_predictive,pp_034,21.842707131073137,2.18349718245742e-06
posterior_predictive,pp_034,22.117760256328804,3.265635533202548e-06
posterior_predictive,pp_034,22.39281338158447,4.766655655192592e-06
posterior_predictive,pp_034,22.667866506840138,6.791625985051228e-06
posterior_predictive,pp_034,22.942919632095805,9.447997114332211e-06
posterior_predictive,pp_034,23.217972757351472,1.2835514340490344e-05
posterior_predictive,pp_034,23.49302588260714,1.7033555451372862e-05
posterior_predictive,pp_034,23.768079007862806,2.2086961189813274e-05
posterior_predictive,pp_034,24.043132133118473,2.7991991962792103e-05
posterior_predictive,pp_034,24.31818525837414,3.468443289701356e-05
posterior_predictive,pp_034,24.593238383629807,4.2031955247431284e-05
posterior_predictive,pp_034,24.868291508885473,4.983255235277876e-05
posterior_predictive,pp_034,25.14334463414114,5.782021046911231e-05
posterior_predictive,pp_034,25.418397759396807,6.567804466919768e-05
posterior_predictive,pp_034,25.693450884652474,7.305809206206925e-05
posterior_predictive,pp_034,25.96850400990814,7.960600048315228e-05
posterior_predictive,pp_034,26.243557135163808,8.498814915512282e-05
posterior_predictive,pp_034,26.51861026041947,8.8918393324511e-05
posterior_predictive,pp_034,26.79366338567514,9.118166087263843e-05
posterior_predictive,pp_034,27.068716510930805,9.165199773823176e-05
posterior_predictive,pp_034,27.343769636186472,9.030327263321186e-05
posterior_predictive,pp_034,27.61882276144214,8.721151639553997e-05
posterior_predictive,pp_034,27.893875886697806,8.254871108065651e-05
posterior_predictive,pp_034,28.168929011953473,7.656870170372482e-05
posterior_predictive,pp_034,28.44398213720914,6.958672695207716e-05
posterior_predictive,pp_034,28.719035262464807,6.195478667391924e-05
